status_id,screen_name,text,source,reply_to_status_id,reply_to_screen_name,is_retweet,favourites_count,retweet_count,country_code,followers_count,friends_count,verified,lang
1253836595070984193,sdooling,"JUST IN: @CityOfBoston releases new racial data and neighborhood-by-neighborhood numbers of reported #COVID19 cases.

In cases where race is known, here’s the breakdown:

41.8 % Black 
27.5 % White
18.4 % Latinx
8.9% Other
3.4% Asian https://t.co/DlzCBrGX7r",Twitter for iPhone,,,False,8543,29,,4673,1575,True,en
1253836620962250753,ProgressTX,"Texas has the highest uninsured rate in the country. 

@GovAbbott could #ExpandMedicaid &amp; help cover uninsured grocery store employees who keep food on our tables, folks who lost their jobs due to #COVID19, and other low-wage Texans. #TXlege #SickOfItTX 

https://t.co/NCeAUPqRRa",TweetDeck,,,False,8658,31,,12316,1325,False,en
1253836684451594240,Rogers4Texas,"I'm hearing that there are a few cases of #coronavirus at Pilgrim's Pride in Lufkin, TX, and that folks are too scared to miss work to avoid spread out of fear of being fired.

Workers should have some dang rights.",Twitter Web App,,,False,40744,55,,21600,15570,False,en
1253836692177522688,Coronavid019,"@MBK_Alliance @BarackObama How Does Coronavirus Compare With Smoking, Alcohol, Hunger, Malaria, etc.
( Deaths Comparison ) | Bar Chart Race 

#coronavirus #COVID19 #CovidMondial #StayHomeSaveLives https://t.co/ZY1MnXdfFm",Twitter for Android,1.253827839503278e+18,MBK_Alliance,False,4495,10,,1750,275,False,en
1253836734384738304,CBP,"CBP is doing its part to ensure that commercial trade continues uninterrupted during the #COVID19 pandemic. Last month, the Port of Wilmington, DE, processed $170M worth of fresh fruits and vegetables. Learn more via CBP Port Director Krempa: https://t.co/3FQ69CZzIx",Sprout Social,,,False,1000,36,,290366,469,True,en
1253836776797401090,TimInHonolulu,"#MAGA in Wisconsin swarm like locusts to assist #Covid19 in its breeding behavior.  Next, the scientists wait 18 days and count the dead Trump supporters who haven’t already died from mainlining Lysol. https://t.co/9531O54SAa",Twitter for iPad,,,False,26127,57,,28863,5841,False,en
1253836957484027905,TheClearCider,"🤔 #ChickenDonald #TrumpIsALaughingStock

And I thought I was the silly one when I made this video about Trump using witch doctors to cure #COVID19 a couple of months ago.  🤷‍♀️

And I still can't find a single witch doctor anywhere.

👹

https://t.co/TqFNZamFNX",Twitter Web App,,,False,19983,10,,6563,6900,False,en
1253837002547630080,FarihaMunirShah,"Surprised at ignorance of both of these ministers. #molanaTariqJameel only posed those questions to society. He asked, who's making our girls do this? He did not blame women. If u guys have any shame, must apologize to him instead of mocking him. #Covid19 is God's wrath already https://t.co/13IwMC1iZ2",Twitter Web App,,,False,19262,10,,7989,859,False,en
1253837002346283010,MurtazaViews,It’s funny that a few media persons jumped to the side of #tariqjamil and supported his baseless allegation that media lies all the time AND then Tariq Jamil unreservedly apologised to media &amp; accepted his allegations on media were false and unreasonable #COVID19 #Ehsaas https://t.co/ehRdDEeOTy,Twitter for iPhone,,,False,59757,21,,427517,653,True,en
1253837049297342464,CannabisNews,"Wow the hypocrisy runs deep today in the #usa. Cannabis being illegal Federally, while in the same breath #Trump is telling his citizens to #injectdisenfectant. Could things get anymore strange?🤦😂

#Covid_19 
#cannabisnews 
#CannabisCommunity 
#UnitedStates",Twitter for Android,,,False,123041,10,,224823,15,False,en
1253837119782518785,isiah4congress,"Corporate Dems will never look out for the people. 

Even in the midst of the worst economic collapse since the Great Depression, with millions of families struggling — they still find nearly $200B in tax breaks for the rich. 

We the people won’t forget!

#StimulusPlan #Covid_19 https://t.co/iMACrfye9X",Twitter for iPhone,,,False,3453,61,US,16311,985,True,en
1253837287131099137,chelsiamarcius,".@LegalAidNYC is calling on @NYGovCuomo to grant emergency clemency to 40 people held in state prisons amid the #coronavirus pandemic.

https://t.co/0tI0cdXUXo",Twitter Web App,,,False,1929,44,,2010,1300,False,en
1253837347503964161,SaysHummingbird,"Would anyone fancy poison, sorry I mean a cure to Coronavirus according to orange man?

#TrumpIsALaughingStock
#disinfectant #Covid_19 https://t.co/9qSj2HQQ4B",Twitter for Android,,,False,8758,26,,264243,55584,False,en
1253837360447369218,leo_federico,"How to beat the #coronavirus:

1. Wash your hands often with soap and water
2. Practice social distancing
3. Don’t listen to the President 
4. Repeat",Twitter for iPhone,,,False,3622,10,,1143,910,False,en
1253837467708305408,drvyom,"Puzzling. A Dr gets #covid19 1 month ago, other staff not notified for 2 weeks. Now 14 cases linked to the clinic. Are the new cases related to the first one? Lots of q. More broadly, it demonstrates the fragility of our otherwise pleasing curve. #auspol 
https://t.co/TRGoo1puFJ",Twitter Web App,,,False,13211,45,,4792,778,False,en
1253837630917292032,CancilleriaVE,".@jaarreaza: I share these reflections that we sent last week especially to the friends of Communities at the Frontline and Our America Project, about the #Covid_19 situation, its different possible managements and the future of humanity. We will win!
https://t.co/xN8BMDdWwY",Twitter for Android,,,False,11617,30,,358183,704,False,en
1253837701683576835,IADMS,"Emotions, moods, affect, and feelings that we may experience during the current #Covid_19 pandemic and from the pervasive disruptions to our lives are explored in this second #mentalhealth webinar for #performing #artists. https://t.co/i3zVEGrOQ1 https://t.co/tDx3ChYg6J",Twitter Web App,,,False,130,11,,2010,146,False,en
1253837752342155264,Earth1stlinda2,"Hey @ScottMorrisonMP  @GregHuntMP! You want us to trust you to track us? #FuckOff!

#KerryStokes  gets exempted frm mandatory quarantine after returning frm #Covid19 infected USA ski fields, then fly's to Sydney to lay a wreath.
#AuspolSoCorrupt 
#auspol 
https://t.co/xX97diTlzc",Twitter Web App,,,False,3379,16,,577,1117,False,en
1253837821678440450,EmekaOkoye,So Air conditioning is a #COVID19 big risk as it may carry droplets further and farther.,Twitter for Android,,,False,14229,15,,18811,994,False,en
1253837876053213184,TheYoungTurks,"""We have the courage to say that Donald Trump is stupid,"" @cenkuygur in response to @realDonaldTrump suggesting injecting #disinfectants to combat #coronavirus 

Support progressive voices at https://t.co/hEiFRorBZ2

#tytlive https://t.co/0tBLdZYVal",TweetDeck,,,False,11698,35,,413506,10337,True,en
1253837944827371520,AmericaFirstPol,"GOOD NEWS: 

The Trump Administration's aggressive response to combat #COVID19 is working!

@POTUS reports nationwide the % of tests that come back positive are declining significantly.

https://t.co/E83PrxLjTL",Twitter Web App,,,False,1703,12,,40303,113,True,en
1253837948665069575,AndyBiotech,"Wow, this is very useful data from #COVID19 Testing Project evaluating 12 serology tests for antibodies against #SARSCoV2 https://t.co/yZQrphWqNE

Kudos to @MarsonLab @pdhsu et al. for the efforts!
https://t.co/S8qyBZI9JC https://t.co/L9G8NwHeSi",Twitter Web Client,,,False,7708,33,,70971,761,False,en
1253838102411575299,richardhine,"The US should have been more prepared for a pandemic than any other country, but now has the worst #Covid_19 outbreak in the world. https://t.co/qYDOdxvgdy",Twitter for iPhone,,,False,16976,42,,67388,66436,False,en
1253838289397788672,plspng,"PLSP ZERO MALARIA CHALLENGE

CONTESTANT 003
To VOTE:
AKANDE ROSELINE 
like video and follow PLSP
share to invite more friends to vote.
#zeromalariastartswithme
#level4lockdown
#Covid_19 
#ramadankareem 
#COVID https://t.co/7k21qcts9N",Twitter for Android,,,False,210,29,,888,171,False,en
1253838797525024768,MaryJoe38642126,".@PDChina

PLS #REPORT: It’s #Imperative That #China #BanYulin(6/21) #DogCatMeatTrade &amp; #WetMarkets Permanently 

#Sick &amp; #Healthy #Dogs #Cats #Caged Together For #Transport...

#Unsanitary Live #Slaughter #Preparation #Leads To #Rabies #coronavirus 

TY🙏🏽
https://t.co/FVsYWZOFvJ",Twitter for iPad,,,False,2266,26,,2376,1351,False,en
1253838929004036096,RachelNotley,"Our NDP Health Critic @DShepYEG actually listens to doctors and he respects them as heroes of the #COVID19 pandemic. UCP Health Minister @shandro  ignores them, calls them liars and forces harmful changes onto them in the middle of a global pandemic. #ableg #abhealth https://t.co/LSdRjU9QeO",Hootsuite Inc.,,,False,5171,54,,135317,9823,True,en
1253839069894848515,LBC,The latest YouGov poll has found that 72% of people do not trust journalists over the #Coronavirus crisis. @TheSpurrShow asks: Why are journalists suffering reputational damage? https://t.co/4JIsrhjtKv,Twitter Web App,,,False,1038,264,,405730,1928,True,en
1253839138048131073,Variety,Watch @PostMalone perform Nirvana songs to benefit the fight against #coronavirus. https://t.co/9cqFpuEK6v,WordPress.com,,,False,951,11,,2438445,258891,True,en
1253839140061360130,fightfortheftr,"Facebook's micro-targeting machine is going to get someone killed. Sign the petition to tell them to stop shoving bad information down vulnerable people's throats during the #Covid_19 crisis.
https://t.co/OhtJrG6r8A https://t.co/TzEzUEbo0P",Twitter Web App,,,False,6048,13,,100246,2768,True,en
1253839137641099265,JaySekulow,"As Americans are still struggling as a result of the #Coronavirus, additional relief bills are being drafted. We're watching for any indication that #SpeakerPelosi once again tries to insert pro-abortion language into funding. Join us. Sign today. https://t.co/wYBrHVTKcA",TweetDeck,,,False,187,264,,466998,163,True,en
1253839203726692353,JenniferNuzzo,Happening now! Learn about the Taiwan Model for controlling #COVID19 from JHSPH alum and Taiwan Vice President CJ Chen! https://t.co/q8Maf6XURo,Twitter Web App,,,False,2431,17,,18262,929,True,en
1253839295728754696,OfficialPDPNig,"#Covid_19: Distribution of Palliatives-The @OfficialPDPNig Chairman in Lagos State, @Adedeji_Doherty has advised the state governor, @jidesanwoolu to distribute palliatives to the vulnerable, not @OfficialAPCNg leaders. https://t.co/uUhSTvHeLj",Twitter for iPhone,,,False,10001,47,,545639,929,True,en
1253839346269995008,terisasiagatonu,"After New York and New Jersey: the place with the third highest coronavirus infection rate in the U.S. right now is the Navajo Nation. #COVID19

Did you know that?",Twitter Web App,,,False,22421,26,,5449,981,False,en
1253839381347139584,CancilleriaVE,".@jaarreaza: In compliance with the agreements between Presidents @NicolasMaduro and Vladimir Putin, today was held the first virtual meeting between our Ministers of Health, in order to strengthen cooperation strategies in the field of approach and treatment of #Covid_19 https://t.co/p4JRrqookB",Twitter for Android,,,False,11617,200,,358183,704,False,en
1253839393535606784,SDHamiltonVIC,"@ABCFactCheck @abc730 @normanswan @billbowtell Children do get #Covid19
 ‘The first, and most likely scenario, is that children are contracting COVID-19 but are getting a milder version of the disease,’ 'on what’s known, it appears children contract COVID-19’  Dr Thomas Murray, Yale School of Medicine
https://t.co/VuMfyd5qzw",TweetDeck,1.2538312019802112e+18,SDHamiltonVIC,False,15334,11,,5770,6279,False,en
1253839420530159616,kim,"Revealed: leader of group peddling bleach as coronavirus ‘cure’ wrote to Trump this week

Mark Grenon wrote to Trump saying chlorine dioxide ‘can rid the body of #Covid19’ days before the president promoted disinfectant as treatment 

https://t.co/OcB4wHzstv #BleachGate",Twitter for iPhone,1.2538329599681782e+18,kim,False,391605,160,,213699,133241,True,en
1253839422505746433,laurencopeland0,"NEW OHIO POLL: Ohioans are nearly unanimous in their support of @GovMikeDeWine's handling of the #Covid_19 crisis. The same is NOT true of @realDonaldTrump. Not even close.

Data collection wrapping up. Release coming early Monday.

@BaldwinWallace @townert @onuprof @tsutton60 https://t.co/aIltyzBNkR",Twitter Web App,,,False,2328,19,,1175,1501,False,en
1253839615569485824,AussiePatriotQ,"Very important @X22Report video.

#coronavirus UPDATE!
#MuellerReport UPDATE!
#igreport 
#DeepStateExposed 
#GenFlynn UPDATE!

@GenFlynn UPDATE!
@JudicialWatch UPDATE!

@ChrisSiedentopf @ChookLisa 

#MAGA2020 #KAG2020 #Trump2020Landslide #QAnon2020

https://t.co/1MfrripmmD",Twitter Web App,,,False,53105,24,,21553,21435,False,en
1253839627078647808,jbellnews,As the #coronavirus leaves musicians struggling.. some are coming up w/ novel ways to make a living.  SF-based singer/songwriter @MattJaffeMusic joins @pattireising and me with more at 5:20 pm on @KCBSRadio.  Listen online: https://t.co/YSxzxb3boP,Twitter Web App,,,False,218,14,,664,230,False,en
1253839644556275713,CDPHDirector,"CA also reports #COVID19 race/ethnicity data by age groups. Here's the latest data.

#StayHomeSaveLives https://t.co/KiWtS7FPwq",Twitter Web App,1.2538394603927675e+18,CDPHDirector,False,175,13,,2908,181,False,en
1253839658657755137,ZoomingIn_NTD,"🔴PREMIERE 8:30PM EST: https://t.co/aB64lXLKhB
#China is opening up the country now. Could it trigger a resurgence? #Covid_19 #CCPVirus 

Simone’s interview with @DrEricDing, Visiting Scientist in the Department of Nutrition at Harvard T.H. Chan School of Public Health. https://t.co/a6yHYoqAZc",Twitter Web App,,,False,109,22,,7404,31,False,en
1253839717004652546,B52Malmet,"6,400 meat processing plants have outbreaks of #coronavirus. USDA let poultry plants put workers close together even as they got sick from coronavirus.

https://t.co/kG3gE0dReY",Buffer,,,False,682775,73,,176898,6825,False,en
1253839973788377088,MattRiversCNN,"April 24

Mexico reports 12,872 people have tested positive for the #coronavirus.

1,239 additional cases since yesterday marks the biggest day-to-day jump so far.

1,221 people have now died.

Only 62,334 people have been tested.

#CoronavirusMx https://t.co/U8oTu0fTKb",Twitter Web App,1.2534955863529226e+18,MattRiversCNN,False,817,36,,11499,615,True,en
1253839972030754816,JLPtalk,.@GovWhitmer &amp; Democrats go after black lawmaker who survived #Coronavirus &amp; publicly thanked @realDonaldTrump for recommending the treatment that saved her life. https://t.co/BxOQepltUu,Twitter for iPhone,,,False,8881,30,US,71449,2202,True,en
1253840160313298948,Dr_PhilippaW,"So if lockstep is so important to your party, will Boris Johnson wait until Scotland, Wales &amp; N.Ireland are all ready to ease Lockdown? #COVID19 https://t.co/ajoEZVQvRk",Twitter for iPhone,,,False,20367,192,,30652,994,True,en
1253840190776340482,KCPubHealth,"We've decreased the spread of #COVID19, but are still at risk for a rapid rise in cases if we ease up on stay-at-home too soon. Read the latest @IDMOD_ORG report for King County: https://t.co/A7FiBC9mJn",Twitter Web App,,,False,1009,10,,30076,732,True,en
1253840299954069504,MJA_Editor,"Test, test &amp; test. If you have any cold or flu symptoms please go and ask for the test. Don’t wait. This is a key part of the strategy for crushing the curve. No virus, no transmission, normality again.  #COVID19au #COVID19 #covid19australia https://t.co/iqlP5kRBGy",Twitter for iPhone,,,False,2624,20,,6958,669,False,en
1253840302273695745,RebelNewsOnline,"Alberta rancher speaks out: Will the #Cargill processing plant's #Covid_19 shut-down result in a meat shortage?

WATCH: https://t.co/SLPUxa1eEg

#abpoli https://t.co/4RkNZgHAh9",Twitter Web App,,,False,188,39,,185607,20599,True,en
1253840330325188610,OHSUNews,"A team from OHSU has come up with a low-cost version that can be widely produced with 3D-printing technology. 

“The goal is to provide it for free to whoever needs it."" - OHSU trauma surgeon Dr. Albert Chi. https://t.co/PvsE5cvAfA #COVID19",Sprinklr,,,False,9206,12,,14055,1778,False,en
1253840484264488960,FluTrackers,"US - Massachusetts: New cases grew from 3,079 yesterday to 4,946 today - total cases = 50,969. Deaths = 2,556 https://t.co/qayCfT7Ci8 @RonanKelly13 #coronavirus",Twitter Web App,,,False,95,12,,26060,516,False,en
1253840749390475264,IndoPac_Info,"#US National Security Adviser O'Brien says #WHO Is 'Propaganda Tool For The #Chinese' 👍

He also said the White House is investigating whether money from China influenced the WHO's judgments during the #coronavirus crisis.
https://t.co/lp19rgYBN5",Twitter Web App,,,False,55103,51,,28677,381,False,en
1253840820655894529,sandune913,"So...his briefings are too long, unless they aren't long enough...🤪
Xi's reporter didn't get to ask stupid irrelevant questions.
She missed her opportunity to misquote and twist what Trump has to say.
He probably didn't see any journalists in the chairs in front of him.
#COVID19 https://t.co/m6VMDbA3s5",Twitter for Android,,,False,85029,14,,3443,2678,False,en
1253841001128607750,SpudLovr,"Impressed by the size of this crowd at #reopenwisconsin protest?

For every one person here, another is fighting for their life from #Covid19 in a Wisconsin hospital.

#wiunion #wiright #wipolitics

https://t.co/KNTyTpQuEj",Hootsuite Inc.,,,False,2268,16,,10526,9755,False,en
1253841066412986374,FluTrackers,"US - Florida: 29,707 cases, Hospitalizations = 4,817, Deaths = 1,046 https://t.co/5HFvHoQbfA @RonanKelly13 #coronavirus",Twitter Web App,,,False,95,12,,26060,516,False,en
1253841096960081925,GeenaJagger,"READ THIS

#Covid_19 https://t.co/OnjuaeUvhz",Twitter Web App,,,False,53195,17,,3807,1783,False,en
1253841100156145667,Goss30Goss,"Federal government has sent billions over the years to red states being hit by massive hurricanes &amp; tornadoes. 

We will do the same for ALL the states impacted by the #coronavirus .

Moscow Mitch &amp; Nikki Haley can both go to hell.",Twitter for Android,,,False,256438,97,,112851,74579,False,en
1253841107601014784,uche_blackstock,"Leaving my shift this evening I felt a peace that I had not felt in a while. Most of my patients today were recovering or had fully recovered from #COVID19. Many of them were planning to return to work. Their faces full of smiles and relief. #NewYorkers, keep up the good work!",Twitter for iPhone,,,False,46118,193,US,33684,3880,True,en
1253841150806392835,htTweets,"Mystery of India’s lower death rates seems to defy #coronavirus trend

https://t.co/8Na5kTY63c https://t.co/wHtioeAjOG",TweetDeck,,,False,2979,19,,7364467,129,True,en
1253841260072390657,ZadeSmith4,"What was Fauci, Birx, ⁦@WHO⁩ &amp; Gates agenda to provide ⁦@realDonaldTrump⁩ BOGUS #COVID19 data to  shut down the economy and world? #COVID19 was in America back at the end of December.🤔 https://t.co/2NWykYczKk",Twitter for iPhone,,,False,17540,17,,12420,13001,False,en
1253841460778000384,KeysofPeace,"New! 
#Lockdown with #PremRawat #34 
Okay, I want to #know; 
I want to #experience my #life 
As it is meant to be #experienced.

VIDEO: https://t.co/26FaOMNU5W
#Knowledge
https://t.co/Uinc0GItu7
#Fulfillment
#Meditation
#Yoga
#Coronavirus https://t.co/JtvYLbeaaP",Twitter Web App,,,False,9704,10,,68754,37659,False,en
1253841651094614017,MaryJoe38642126,".@XHNews

🙏🏽#Report: It’s #Crucial That #China #BanYulin (6/21) #DogCatMeatTrade &amp; #WetMarkets Permanently 

#Diseased &amp; #Healthy #Dogs #Cats #Cages Together For #Trnasport...

#Unhygienic Live #Slaughter..Leads To #Rabies #Viruses/#COVID19 

#StolenPets⬇️
https://t.co/hr4Hsv8tXL",Twitter for iPad,,,False,2266,23,,2377,1351,False,en
1253841651048443904,MichaelTCucek,"#Japan_Society - while yes I wish there were more testing and yes with more activist politicians we could be close to zero new infections. Still, from the official daily data it is becoming harder to deny that here in Tokyo #Covid_19 is staying under control. 1/ https://t.co/Fl3auf4mIc",Twitter Web App,,,False,4008,12,,5034,372,False,en
1253841715431006208,ajplus,"SCOTUS won't block the Trump admin's ""public charge"" rule during the #COVID19 pandemic, despite reports that ppl are afraid to seek health care + unemployment out of fear it'll hurt their immigration status.

The ruling doesn't stop the policy from being argued in lower courts. https://t.co/oeCL6bgHRU",Twitter Web App,,,False,2336,16,,1112005,359,True,en
1253841757915303936,CanadianPM,"Today, Prime Minister Justin Trudeau and @DeputyPM_Canada Chrystia Freeland spoke with premiers to discuss the evolving #COVID19 situation. Read about their discussion: https://t.co/qF5Ums5Ibg",Twitter Web App,,,False,28,18,,354253,942,True,en
1253841760251457538,ChineseEmbinUS,Situation report from #WHO: Many researchers have looked at the genomic features of #COVID19 and found that evidence does not support that COVID-19 is a laboratory construct. A constructed virus would show a mix of known elements within genomic sequences – this is not the case. https://t.co/R5ghU0qdmU,Twitter Web App,,,False,1424,13,,33160,154,True,en
1253841770284085250,Welikumbura,"So, according to our health minister, Pavithra Wanniarachchi government did everything to prevent #COVID19 outbreak but it was undisciplined public is the reason why it's spreading.

#lka #SriLanka #COVID19SL #COVID19LK #CoronavirusOutbreak",Twitter for Android,,,False,11509,20,,4857,763,False,en
1253841793973547008,Chris_1791,Levin bashes media for fixating on Trump's disinfectant comment while ignoring Biden's 'obvious dementia' https://t.co/ht3mlWMteq #News #Coronavirus via @dcexaminer https://t.co/4OyGWm96z4,dlvr.it,,,False,7322,10,,76963,43889,False,en
1253841850735132674,BusyDrT,Here’s a new interview I just did with @AvishaiEl of #aviunfiltered  - #vaccine #vacuna #vaccines #coronavirus #Covid_19 #covidsolutions https://t.co/bR5Ozpz8KT,Twitter for iPhone,,,False,3919,13,,26364,97,False,en
1253841940832874496,amymaxmen,"I'm just here being schooled by #Taiwan (online now). Check out their quarantine system for travelers &amp; contacts of #COVID19 cases. It comes w/a 24-hr line for consultation, food delivery, an ambulance to clinics when contacts have symptoms. They donated 17m masks to US &amp; Europe. https://t.co/qopqohoviP https://t.co/fgiQVJmOKp",Twitter Web App,,,False,13664,55,,14688,1993,True,en
1253841963574534144,otvnews,"Re-Up: 51% #Odisha COVID positives show symptoms after 14-days!

#OdishaFightsCorona #Covid_19  
https://t.co/eGetY2kIq5",Twitter Web App,,,False,486,13,,446268,263,True,en
1253842021678227457,CIHR_IRSC,"📢 Notice of upcoming funding opportunities: #MentalHealth and Substance Use Responses to #COVID19

Launch: week of April 27, 2020
Application deadline: week of May 4, 2020

Details ➡️ https://t.co/RCBgmI4nFl",Hootsuite Inc.,,,False,2321,23,,54208,1756,True,en
1253842167396741120,kr3at,"JUST IN: Massachusetts says its record number of new cases is due to a ""backlog"" of #coronavirus tests finally being reported from a commercial lab. The Department of Health says multiple states are affected by the issue. They may also see spikes soon.
https://t.co/T4Tq6SXA0K",Twitter Web App,,,False,9864,15,,18432,7058,False,en
1253842195720929280,tossdemsout,HEY @joebiden  Hey LIBERAL MEDIA!!! Hunter Biden Still Owns Ten Percent of Chinese Firm BHR https://t.co/EGjUd7lvUV  #CoronaVirus #HunterBiden  #ChinaJoe #tcot #BUILDthewall  @OANN @NYtimes  @NYU @GMA @NFL,Twitter Web Client,,,False,31580,10,,585,1292,False,en
1253842217724149762,akinalabi,"Anyone sharing palliatives should be tactical about it. People will rush you if you are not tactical, thereby risking a spread of the virus. Even without #Covid_19 and the lockdown, if you stay on the road with bags of rice to share, people will rush you. Let’s have sense please.",Twitter for iPhone,,,False,4965,134,,217743,986,False,en
1253842301551591427,escapedmatrix,"""For good people, staying silent isn't an option."" @MommaLynch24 @MoneyLynch Please take a minute and retweet this @gofundme to help those in need during the #CoronavirusPandemic. So far no athletes have donated to our campaign. #ValueUsAlive

https://t.co/DMCBdjBu0R https://t.co/XgbueNwoGO",Twitter for Android,,,False,160653,14,,30848,30162,False,en
1253842349538582528,MoIB_Official,"#Nation to demonstrate selflessness by taking care of needy #people during #Ramazan   : PM 
#Covid_19 #RamadanMubarak    #Ramadan2020 #Ramadan    #ramadankareem    #رمضان_كريم    #رمضان_مبارك    @ImranKhanPTI 

https://t.co/uak1TvLCiD https://t.co/d8JmtBm7Tv",Twitter for Android,,,False,622,14,,376426,249,True,en
1253842443260375040,Jkylebass,Aha! Just wait until the Chinese Wuhan Flu Virus 🦠 (CWFV) collides with the African horse sickness (AHS). How is the WHO to rename this fine fellow? #Chinavirus #coronavirus #ChinaLiedPeopleaDied #WuhanVirus #CCPVirus #china @globaltimesnews https://t.co/ZHY3otvDhE,Twitter for iPhone,,,False,17887,276,,168032,710,True,en
1253842465976713216,VirusesImmunity,Does anyone have any data on the global number of confirmed #COVID19 cases among healthcare workers? Please point me to a source if you can. Thank you 🙏🏽,Twitter Web App,,,False,28412,21,,44244,1329,True,en
1253842587846410240,InactionNever,"Mikayla DaPonte has Down syndrome and always dreamed of going all out for her 21st birthday but #COVID19 put those plans on pause. So her parents organized a car parade for her special day and her reaction was everything. 😭❤️🎂

 https://t.co/SUvGKLseju",Twitter for iPhone,,,False,120912,38,,32814,25932,False,en
1253842724513554435,SoStarMusic,"Coronavirus cases in Pakistan surge to 11736 with 248 deaths

The total number of #coronavirus cases in #Pakistan have surged to 11,736 with almost 600 new cases being reported on Friday along with 11 more fatalities raising the death toll to 248

#Covid19
https://t.co/NpmjIqY7gF",Twitter Web Client,,,False,341809,14,,235065,174252,False,en
1253842938796347394,plspng,"PLSP ZERO MALARIA CHALLENGE

CONTESTANT 004
To VOTE:
FATOYE ELIJAH
 like video and follow PLSP
share to invite more friends to vote.
#level4lockdown
#Covid_19 
#ramadankareem 
#Ramadan 
#COVID https://t.co/TV2mQUYOa9",Twitter for Android,,,False,210,53,,888,171,False,en
1253843070661070854,AbkaFitzHenley,"31 new cases of #Covid19 in the past 24 hours. 

288 confirmed cases in total in Jamaica. https://t.co/cSEdN4sLqW",Twitter for Android,,,False,8090,147,,26949,299,False,en
1253843339041857539,SariArhoHavren,"Pressured by China, #EU Softens Report on #Covid19 Disinformation:”’The Chinese are already threatening w reactions if the report comes out’, Lutz Güllner, a EU diplomat, wrote to colleagues.” Also sentence abt China’s “global disinformation”was removed. https://t.co/gr0n8iRWjJ",Twitter for iPhone,,,False,84942,144,,12641,2812,False,en
1253843448895021058,The_Liberalists,"You don't say?

#COVID19

https://t.co/Jcbx9TNrN4",Twitter Web App,,,False,1862,10,,1498,685,False,en
1253843528393900032,CPHO_Canada,"To date, labs across 🇨🇦 have tested over 660,000 people for #COVID19, with an average of about 7% testing positive as provinces &amp; territories continue to ↑
capacity to #TestandTrace where spread is occurring.",Twitter Web Client,,,False,537,103,,184886,182,True,en
