status_id,screen_name,text,source,reply_to_status_id,reply_to_screen_name,is_retweet,favourites_count,retweet_count,country_code,followers_count,friends_count,verified,lang
1251791089771708417,joepike,"Oxford Uni’s Prof Sarah Gilbert says it is likely people can get #Coronavirus more than once: i.e. immunity won’t last forever.

There is also a difference between post-infection immunity and post-vaccine immunity. #Marr",Twitter for iPhone,,,False,7410,67,,34297,4064,True,en
1251791140329631744,NST_Online,"#NSTnation The Home Ministry has gazetted 11 temporary prisons for those who flout the Movement Control Order #MCO.  #Covid19 #StayAtHome #DudukRumah

https://t.co/FI5qgpKBwD",Twitter Web App,,,False,829,11,,707076,410,False,en
1251791183535276033,MediaFreedomEU,"#Spain: Government survey contains possible unconstitutional hypothesis in relation to the dissemination of information about the #coronavirus pandemic. The hypothesis is contrary to principles of International Law on freedom of expression. #MapMF
More: https://t.co/xKFrCilj22 https://t.co/7Qg6qIsFOX",Twitter Web App,,,False,490,11,,622,69,False,en
1251791180414803969,OneTenTwelve,"#coronavirus ....bah..humbug...I won’t let a silly little virus stop the rich getting richer #ToryCriminalCovidMismanagement 
 #BorisResign https://t.co/ouel302MmN",Twitter for iPad,,,False,45704,31,,3501,3018,False,en
1251791210152439808,HFWOdisha,Distribution of #COVID19 positive cases across #Odisha as on 18th April. #OdishaFightsCorona https://t.co/ZrFkB0ciiX,Twitter for Android,,,False,759,50,,159115,91,True,en
1251791249272496128,explorerhoon,"Breaking News

Indian Singer Kanika Kapoor tested positive for #Covid_19, she came back from London few days ago. More details awaited. https://t.co/xmURXmWE48",Twitter for Android,,,False,9169,11,,1194,112,False,en
1251791264107896834,RichardGCorbett,"#COVID19

“experts now believe the UK may come out of this crisis, whenever that may be, with one of the worst records on fighting #coronavirus of any European nation""

#JohnsongovMustGo #marr 
https://t.co/LztSCZR7JI",Twitter for iPhone,,,False,44505,89,,69017,9891,False,en
1251791305065115648,OfficialGNIDA,"Sanitisation of Ajnara Homes ,Sector-16B is currently underway. 
Please stay at home and adopt preventive measures to fight the #COVID19Pandemic
#GreaterNoida.#Covid19India #GNIDACaresForYou #indiafightscorons #sanitization
#GNIDAcares #StayHomeStaySafe  #Lockdown2PointZero https://t.co/ThUYQyvxiY",Twitter for Android,,,False,768,10,,6658,8,False,en
1251791316360540160,TamoorChannaPPP,"""Asim Jofa"" Prepared 1700 quality PPEs and delivered to Minister #SindhHealth Dr @AzraPechuho. A wonderful contribution to help #SindhGovt protect healthcare professionals (the frontline fighters against #Covid_19).
@BBhuttoZardari @BakhtawarBZ @AseefaBZ
#WellDoneDrAzra https://t.co/lbelDJPVmQ",Twitter for Android,,,False,11366,59,,5131,4389,False,en
1251791341270568961,JerryHicksUnite,"How did people vote for the Tories?!!

Ridge - ""Is it true that the UK sent 266,000 pieces of #PPE to China in February""

Gove - ""I'm not going to get into that now""

#Ridge #Marr #PPE #coronavirus #COVID
https://t.co/TKDa69ELyx",Twitter for Android,,,False,54271,150,,7882,4187,False,en
1251791346211356674,OccupyLondon,"There’s a desperate need for legal advice connected to #COVID19 crisis. Many are forced to isolate with their abuser, many are victim to unscrupulous employers or landlords etc. So please retweet the below as a primary source of reliable legal advice @davidallengreen @BylineTimes https://t.co/iZ263AUukp",Twitter for iPhone,,,False,10968,12,,61890,3295,False,en
1251791400796073984,DrJDrooghaag,"🔵 #Coronavirus hero: #German man is #3Dprinting face shields for senior homes

#HealthCare
⁦@Dahl_Consult⁩ ⁦@Dkell999⁩ ⁦@archonsec⁩ ⁦@mvollmer1⁩ ⁦@Victoryabro⁩ ⁦@WSWMUC⁩  https://t.co/a6W0pZYB1k",Twitter for iPad,,,False,163362,16,,23088,4690,False,en
1251791405154000898,DefenceHQ,"Twin brothers, two very different jobs, both on the front line against #coronavirus.

👇Click the link below to read about the @BritishArmy's Lt Col Phill Moxey and his surgeon brother Paul, and their work at the @NightingaleLDN. #Inthistogether

https://t.co/Puw0do7pW0",Hootsuite Inc.,,,False,445,55,,253939,635,True,en
1251791406361907200,meralhece,"Sunday Times lifts the lid- Boris Johnson skipped 5 Cobra meetings, calls to order protective gear were ignored &amp; scientists warnings fell on deaf ears. Failings in Feb may hv cost 1000s of lives #Coronavirus: 38 days when Britain sleepwalked into disaster https://t.co/oahbWRRQi8",Twitter for iPhone,,,False,53854,13,,14377,3982,False,en
1251791417984405504,JamesMelville,"Germany🇩🇪
500,000 tests a week
34 ICU beds per 100,000
Mild symptoms are treated

UK🇬🇧
200,000 tests in total
6.6 ICU beds per 100,000
Mild symptoms not treated

➡️ UK has 3 times more #COVID19 deaths than Germany

My @BylineTimes article.

 https://t.co/bhI1lzawYV",Twitter for iPhone,,,False,73916,145,,156041,86403,False,en
1251791528613347329,InspGadgetBlogs,Prof Sarah Gilbert who leads @NDMOxford (currently producing the #coronavirus vaccine) on #marr is one of the experts we need to listen to at the moment. Best explanation of the virus and how to cope with it in the future by a country mile.,Twitter for Android,,,False,15918,12,,26078,651,False,en
1251791574289141761,Progress__MY,"“Drive-thru” #COVID19 tests by KPJ Ampang Specialist Hospital are helping Malaysians get screened for the deadly virus in just 5 minutes. 

#StayAtHome
#Coronavirus 
#Malaysia https://t.co/AZmYbHgR0p",Twitter for iPhone,,,False,761,38,,951,36,False,en
1251791624776097792,DHA_Dubai,"Nutrition for good immunity .
#COVID19
#StayHome https://t.co/yTjWaH39cJ",Twitter for iPhone,,,False,896,13,,208404,207,True,en
1251791650105356288,TheAliceSmith,"People seem genuinely annoyed their Government can’t come up with a #COVID19 cure immediately or somehow legislate our way to salvation.

That’s the pressure you get when you convince a population that the State can perform socialist miracles.",Twitter for iPhone,,,False,112302,30,,21482,1872,False,en
1251791684708577280,alamgirizvi,"Dear @UN @UNHumanRights @LadyVelvet_HFQ @washingtonpost @khaleejtimes @Saudi_Gazette @OIC_OCI look #Islamophobia now paper given advertisement Muslim spread #Corona in India. 
Clearly fascist preparing Muslim Genocide. 
#COVID19 https://t.co/8b8PmyPS6h https://t.co/Yc9z1qNxY2",Twitter for Android,,,False,864210,18,,49796,2505,False,en
1251791687573176320,BBCPolitics,"The prospects of producing a Covid-19 vaccine are very good says Professor Sarah Gilbert,  Vaccinologist at Oxford University
 
#Marr #coronavirus https://t.co/PUH4VzgnFN https://t.co/OhyEiAQ6QK",Twitter Media Studio - LiveCut,,,False,805,1389,,688537,301,True,en
1251791694221230081,80_mcswan,"#Ridge - Is it true that the UK sent 266,000 pieces of #PPE to China in February? 

Michael Gove - I'm not going to get into that now.

#Marr #coronavirus",Twitter Web App,,,False,4580,24,,26332,23678,False,en
1251791716379758594,SEACoronavirus,"Australia added to the growing pressure on China over its handling of #COVID19, questioning its transparency and demanding an international investigation into the origins of the virus and how it spread https://t.co/yGUhGmLscY",Twitter for iPhone,,,False,113,10,,36876,131,False,en
1251791732229824512,Goldstatetimes,"MUST WATCH @DanCrenshawTX  VS @billmaher 
#coronavirus https://t.co/x3buJSAntv",Twitter Web App,,,False,10206,36,,8090,249,False,en
1251791775775195137,Jamken22,"Once again, despite damning evidence, including the fact that Boris Johnson missed FIVE Cobra meetings, it seems that Leave voters still maintain that he and the government have handled the #COVID19 outbreak well. 

They haven’t. #BorisTheLiar #BorisResign",Twitter for iPhone,,,False,117181,81,,35326,30753,False,en
1251791926107529217,USNavyEurope,#ICYMI @USNavy mobile hospital tent went up 11 days ago in @NAVSTA_Rota 🇪🇸 just outside the Naval Hospital on base. #Seabees assigned to #NMCB 1 set up the tents to assist medical personnel in screening &amp; testing patients for #COVID19. #InThisTogether https://t.co/e2PfMxCK0j,Sprout Social,,,False,9080,25,,80653,973,True,en
1251791970495877120,dwnews,"#COVID19 updates:
🇪🇺Europe is the region the hardest hit by the virus.
🌍Some 4.5 billion people under lockdown globally
🇺🇸Several US states will begin to ease lockdown measures from Monday

The latest: https://t.co/lSqpGytjyu",TweetDeck,,,False,3308,23,,361931,730,True,en
1251792274226364416,globaltimesnews,"Russian #COVID19 cases exceed 40,000: reports https://t.co/juFmYFrV16",Buffer,,,False,280,18,,1734588,509,True,en
1251792300285534208,RidgeOnSunday,"""It's not a given that there will be a vaccine.""

@jeremyfarrar says while he is optimistic a #COVID19 vaccine will be developed, the truth is ""we don't have another vaccine for any other human #coronavirus"".

#Ridge: https://t.co/MQdpnNCrxI https://t.co/OO9KSRbHvk",Wildmoka,,,False,99,24,,65776,564,True,en
1251792301623476224,DrZweliMkhize,"#ListenToOurAmbassadors
#covid19
Ambassador Thenjiwe Mtintso shares her experience of lockdown in Spain &amp; urges South Africans to be united and disciplined in the fight against Covid-19.                       https://t.co/CTq48WFe9j",Twitter for iPhone,,,False,4537,37,,219378,39326,True,en
1251792438466756611,saysshona,"Okay government. You're stating facts. Let's go with it. Facts I mean. 
Dear #media, if facts have been collated to understand how #Covid19 is spreading, I'm pretty sure we also have data of the spread of the rest of the 70%, right? 
How were they spread? +
#facts #TablighiJamaat https://t.co/UmLwcd2jv6",Twitter for Android,,,False,7913,13,,1199,1305,False,en
1251792471866179585,BrianVad,"Amazing!
~60% of Norway’s new cars are electric vehicles, plug-in hybrids 15%.

3 of 4 of new cars were wholly or partly electric - even in a time of financial turmoil due to #coronavirus!

Norway is well on it's way for a ban of #fossilfuel cars in 2025.
 https://t.co/cioJ0VHJRo",Twitter for Android,,,False,35055,37,,5297,308,False,en
1251792647586365442,IAMCouncil,"The COVID-19 pandemic has been turned into yet another Islamophobic conspiracy theory.

#Covid_19 

https://t.co/U1lBCFbRZT",Twitter for iPhone,,,False,461,50,,7634,574,True,en
1251792652640681984,CGTNOfficial,"""Body bags"" sent to Trump's building to protest #COVID19 response https://t.co/ru5MK7OdD3",Twitter Media Studio,,,False,68,172,,14019554,56,True,en
1251792656113467392,ReskiLab,"The #coronavirus #COVID pandemic did not come unexpectedly.
https://t.co/02GUiiJeNB",Twitter for iPhone,,,False,52193,11,,4240,1005,False,en
1251792675562455047,QuickTake,"""Have you read to hold your breath for 10 seconds as a self-check to see if you have #COVIDー19?""

Misinformation on the #coronavirus is spreading all over the internet. Here are some tips from @SarahKopit on how to spot it in your own social media feed https://t.co/riZGQd8SbW",SocialFlow,,,False,1025,12,,1043581,1349,True,en
1251792711994052609,MitchKosterman,"Please share widely.
#MAGA #KAG #KAG2020 #Trump #GOP #CountryMusic #nascar #COVID #coronavirus #TrumpOwnsEveryDeath #MAGA2020 https://t.co/THIrixgPrX",Twitter for Android,,,False,102641,63,,11670,9923,True,en
1251792788917678080,ashokgehlot51,"Our priority is to completely stop transmission of #COVID19, but at the same time efforts are being made to start economic activities.During #ModifiedLockdown,it will be ensured that social distancing is maintained during industrial activities,following guidelines of Central Govt",Twitter for iPhone,,,False,9743,122,,1308409,97,True,en
1251792867414196224,JackDunc1,"This is explosive. Heads must roll. Let's start with the Prime Minister who cared so little about #COVID19 he couldnt be assed to turn up to COBRA meetings - FIVE times
https://t.co/INlInWfkkK",Twitter for Android,,,False,55229,18,,27716,6052,False,en
1251792866629824516,NATOpress,"#NATO stands with the #Afghan 🇦🇫 people in the fight against #COVID19. Read more about aid delivered by @ResoluteSupport to Afghan police in Panjshir &amp; Parwan.

#StrongerTogether 
@NATOscr @NicholasK111 @SediqSediqqi https://t.co/tuwVT8wotf",Twitter for iPhone,,,False,14647,13,,69556,1432,True,en
1251792955305873409,small1ldy1,"The biggest factor was that it took 70 days from that initial notification on January 3rd, for President Trump to treat the coronavirus pandemic seriously.
#Covid19
What we know about delays in coronavirus testing
#wtpTEAM
https://t.co/dDbNZNVE9H",Twitter Web Client,,,False,317143,22,,22355,22491,False,en
1251793020564967424,imran_sidra,"Arranged an other donation from @Unilever pakistan, 25000 Anti bacterial Hand Soaps for distribution at #Covid19 care hospitals etc 

Thanks to governor sindh @ImranIsmailPTI bhai for leading well coordinated community support activities in #sindh as #PakistanFightsCorona https://t.co/OzlYIwqw2Z",Twitter for Android,,,False,38008,14,PK,77384,2222,False,en
1251793083433250816,BeachMilk,"Spain authorises “DISINFECTANTS” to be sprayed over cities.

Yeah, sure it’s disinfectant.

#coronavirus #NWO  https://t.co/7PGrWrxTQx",Twitter for iPad,,,False,22899,30,,15083,3739,False,en
1251793344084279296,BorisJohnson_MP,"This is probably a good time to remind everyone that even the slightest criticism of me during the #coronavirus crisis means that you are unpatriotic and probably a traitor. 
#BorisResign #BorisOut",Twitter for Android,,,False,10059,787,,89083,573,False,en
1251793407858692096,AJEnglish,South Korea's new #coronavirus cases fall to single digits https://t.co/MHOSDZrtAq https://t.co/UHWbKX5X2i,TweetDeck,1.2517861069217915e+18,AJEnglish,False,5559,117,,6120721,246,True,en
1251793417543262209,sibeledmonds,In search of All the “essential” news &amp; developments amidst All the Nonsense BS #CoronaVirus Headlines ... and I found this. U think newsworthy? I do. After all I’m on #Twitter ey! - - - “US judge blocks Twitter's bid to reveal govt surveillance requests” https://t.co/SyB8Ee5SIc,Twitter for iPhone,1.2376688534984253e+18,sibeledmonds,False,46041,13,,52019,384,False,en
1251793429136388096,htTweets,"People can perform #Taraweeh prayers at home during the holy month of #Ramadan to prevent the spread of #coronavirus, the Dubai government announced.

https://t.co/R4Ch53j2Ft",Twitter Web App,,,False,2978,19,,7339039,129,True,en
1251793445297020928,gulf_news,Crimes against women in India in the times of #coronavirus 53-year-old woman raped in Madhya Pradesh https://t.co/Fu8sqkmQch,TweetDeck,,,False,291,18,,1026870,227,True,en
1251793462141128704,globaltimesnews,"Incredible tennis skills! Quarantine at home could not prevent these two teenager tennis lovers practicing strokes on the rooftop terraces separated by a street in Finale Ligure, a small town in northern Italy. #TennisAtHome #COVID19 https://t.co/23Hx1mBS67",Twitter Web App,,,False,280,37,,1734588,509,True,en
1251793534677475328,PplOfIndia,"The Valentis Hospital's decision is based on humanitarian grounds.   If even a single Muslim patient infected with #coronavirus enters the hospital, it may jeopardize lives of many cancer patients already in the hospital.  Muslim patients may be well advised to get tested for 1/ https://t.co/gLSamf1GdN",Twitter Web App,,,False,126018,17,,22639,14628,False,en
1251793583751016448,RidgeOnSunday,".@jeremyfarrar says the UK has passed the peak of ""this first wave"" of #coronavirus, but warns the public should not see this as a ""discreet episode"" and must continue with social distancing methods.

Follow #Ridge live: https://t.co/MQdpnNCrxI https://t.co/LAXsgDPh3g",Wildmoka,,,False,99,15,,65916,564,True,en
1251793635290595329,JeppeKofod,"🇺🇳🇳🇴🇮🇸🇫🇮🇸🇪🇩🇰
Nordic Foreign Ministers strongly support @UN crucial role to fight #Covid19

More international cooperation &amp; solidarity needed, not less.

We need to strengthen, not weaken the @WHO

Evaluation will come when pandemic is over, identify areas for improvement
#dkpol",Twitter for iPhone,,,False,1906,23,,15118,885,True,en
1251793734502621184,SEP_Britain,"SEP UK Online Meeting

The coronavirus pandemic--Capitalism, socialism and the struggle against the Johnson government 

TODAY 3pm BST
https://t.co/14ctiU4TLh
#coronavirus #COVID19 
#Boris #SocialistSunday https://t.co/igEyBKVzet",Twitter for iPhone,,,False,890,10,,1659,791,False,en
1251793812550291459,KarenFi51820768,"On this #SundayMorning please can you put those people in your thoughts battling #Cancer at this time due to the terrible tragedies because of #COVID19 their battles have become harder too please pray for them my mother in law, father-in-law and husband continue their battles #❤️ https://t.co/X9WbvatiY3",Twitter for iPad,,,False,21278,10,,3433,4993,False,en
1251793831760203776,ElBaradei,"While #Covid_19 is ravaging us, we seem to be lending it a hand through unabated violence and wars accentuated by the inability of the @UN Security Council to enforce a ceasefire! Dismal signs of our frayed moral fabric &amp; crippled international institutions",Twitter for iPhone,,,False,4361,11,,6324053,62,True,en
1251793842493407233,SwindonCouncil,"It’s going to be another sunny day in #Swindon, but you must stay at home. That’s the only way to avoid catching or spreading #coronavirus. 

#StayHomeSaveLives https://t.co/Fxgm6ovBuv",Twitter for iPhone,,,False,2140,12,,12433,964,False,en
1251793851691433985,redalphababe,"Remember this when in a few weeks he tells you the opposite - Gove saying he was wrong to withdraw support from Johnson in 2016...

#Boris #Hypocrisy #Covid_19 

 https://t.co/yjECBctqJq",Twitter for iPhone,,,False,210870,56,,13444,10106,False,en
1251793910994661377,DHSCgovuk,".@DyfiDistillery is switching from gin to hand sanitiser production to help tackle coronavirus (#COVID19)

They’ve teamed up with @storibeers and #DŵrCerist to bottle the hand sanitiser and distribute it to local care homes and GP surgeries.

Learn more 🔽 https://t.co/7W2kQVO4aG",Twitter Media Studio,,,False,2191,25,,641371,816,True,en
1251793930464698369,elaine_paige,"2day’s #EPOS, 1pm on @BBCRadio2 &amp; @BBCSounds, is a selection of songs from #musicaltheatre mentioning a colour. So as it’s a rainbow of colours 2day let’s all make sure we’re thinking of those working 4 the @NHS keeping us safe in the fight against #coronavirus We thank u. https://t.co/yRmkWePFNe",Hootsuite Inc.,,,False,469,22,,32795,172,True,en
1251794037352382464,BBCPolitics,"A #coronavirus recession ""is going to be very bad but it’s not the Great Depression"", says Secretary-General of the OECD Angel Gurría

#Marr #Covid_19 https://t.co/vTe1IjJqlC https://t.co/qBvRQHjEc7",Twitter Media Studio - LiveCut,,,False,805,105,,688472,301,True,en
1251794095825203200,JacquiOatley,"Professor Gilbert was absolutely fascinating, clearly explaining the process of developing a #coronavirus vaccine. What a responsibility she has. https://t.co/giCL3FNC4D",Twitter for iPhone,,,False,20121,15,,155995,5579,True,en
1251794135612223488,Wahiduzzaman21,"Countries that have chosen the lockdown method to prevent the spread of #COVID19 have secured food supplies to the poor, which #Bangladesh has not done.

As a result, the poor blocked a road in Dhaka yesterday, April 18, 2020, demanding relief. @FAO https://t.co/46ZxVaAKx8",Twitter Web App,,,False,1000,33,,16890,395,False,en
1251794542262509570,DrZoeHyde,"Interesting case study from Singapore. Remember the 6-month-old infant with a high viral load, but almost no symptoms? Substantial environmental contamination with #SARSCoV2 RNA in room (via crying or drooling?), although unclear if viable virus. #COVID19
https://t.co/RPM4fiYnGF https://t.co/kW1I7LXrjW",Twitter for iPad,,,False,131,10,,1796,141,False,en
1251794647904641026,COVIDNewsByMIB,"#CoronaVirusUpdates:

@ICMRDELHI's #COVID19 Testing Update:

Daily No. of Samples Reported - 

➡️April 12, 2020 till 9 PM - 15,583
➡️April 15, 2020 till 9 PM - 28,941
➡️April 18, 2020 till 9 PM - 35,494 https://t.co/litTDZJejh",Twitter for Android,,,False,80,24,,50715,46,True,en
1251794681408741376,mkaindia,"Majlis Khuddamul #Ahmadiyya Poonch, Jammu and Kashmir provided 50 Relief Kits with essential grocery items to needy families.
#Lockdown_MuslimsRelief #Lockdownextention #Covid_19 #COVID2019india #IndiaFightCorona #AhmadiyyatTheTrueIslam #Islam #Muslims https://t.co/nZgdQuNXuP",Twitter for Android,,,False,62,10,,1377,61,False,en
1251794678879526914,DrBrianYL,"Well done. You voted for the man who got #Brexit done at the expense of your health, safety and livelihood. Enjoy your worthless 50p coins and blue passports. #coronavirus #WhereIsBoris #BorisResign #BorisOut #BorisTheLiar https://t.co/yS6y8xwFrO https://t.co/Z0NhTuo0gU",Twitter for iPhone,,,False,10062,12,,761,3134,False,en
1251794688534810624,SyedAllahDinoS3,"Rapid tests starting in Karachi's district South today.3 teams will randomly test at least 300 residents in a day in Lyari, Garden &amp; Saddar
Result in just 10 minutes!
#Covid_19 
#WellDoneDrAzra
@BBhuttoZardari
@BakhtawarBZ
@AseefaBZ
@MuradAliShahPPP 
@murtazawahab1 https://t.co/P02SEDdxf9",Twitter for Android,,,False,168789,60,PK,6604,3017,False,en
1251794723359973376,EllaaaCruzzz,"Not accurate. Gates is the man behind Monsanto as the largest shareholder of the company. A company that sells death by producing genetically modified crops. 
Gates’s domination goes beyond vaccines and seeds 
#vaccination #GatesFoundation #coronavirus #COVID #COVID19 #Plandemic https://t.co/jDLdOCPDCW",Twitter Web App,,,False,58193,17,,27587,1867,False,en
1251794830038106112,RidgeOnSunday,"'If we were to release those lockdowns too soon, the epidemic would come back again very quickly.'

@jeremyfarrar tells #Ridge it is critical the public continue to follow social distancing guidelines.

Live #coronavirus updates: https://t.co/MQdpnNCrxI https://t.co/U4fSsBPfgG",Wildmoka,,,False,99,10,,65916,564,True,en
1251795096087023616,DrEricDing,"New York slowing but not stopping. Even on per capita cases, it does not seem like US has reached a plateau yet. This graph has a common per capita starting date, which is better for standardizing start dates. #COVID19 https://t.co/bUkaHlzaTV",Twitter for iPhone,,,False,58054,76,,168614,3739,True,en
1251795096447733762,DailyMonitor,"""Stay at home. Otherwise you will die and we'll have no where to bury you""- Maj Gen (Rtd) Kasirye Ggwanga #StayHomeStaySafe 
📹 @kakumirizi2002 https://t.co/7SQdWNPStN",TweetDeck,,,False,2790,49,,722012,419,True,en
1251795151392870402,DCPSouthDelhi,"We @DelhiPolice ensured that students hailing from Manipur of Shaheed Bhagat Singh College  were reached out to and provided rations in Chirag Delhi upon their SOS 

#DelhiPoliceCares #DelhiPoliceFightsCOVID #StayHomeStaySafe 
@LtGovDelhi @CPDelhi https://t.co/ihoo51N5eV",Twitter for Android,,,False,2077,11,,91842,264,True,en
1251795169109671937,the_hindu,The members of #Afghanistan’s prize-winning girls’ #robotics team say they’re on a live-saving mission — to build a ventilator from used car parts and help their war-stricken country battle the #COVID19 virus. https://t.co/oH9TnwzXpy,TweetDeck,,,False,143,39,,6013870,202,True,en
1251795225523163136,the_hindu,"“The government along with experts will review the situation after a week to see if it is possible to provide relaxations depending on the number of active cases,” #ArvindKejriwal said https://t.co/enyHBN9s46 
#COVID19",TweetDeck,,,False,143,13,,6013870,202,True,en
1251795226517295105,broadcastscot,"@Dr_PhilippaW @AllysonPollock Join us at 12:00 midday for the #FullScottish presented by Kenny McBride with guests @Dr_PhilippaW and @AllysonPollock discussing #Coronavirus and the big stories in this week's news.

https://t.co/nnY4xc6qEc https://t.co/jbXsKpENrB",TweetDeck,1.2516471943666074e+18,broadcastscot,False,22324,13,,10928,2406,False,en
1251795339306303489,joannaccherry,Hanging in there on #Marr for the Gove interview. Assuming they are leaving him to last so he can prepare the “response” he promised earlier on #Ridge to the Sunday Times article first published at 6pm last night .....#COVID19,Twitter for iPhone,,,False,36573,165,,91655,2423,True,en
1251795401746911232,africatechie,"I follow people from many different countries. All complaining about what their govts have or haven’t done to deal with the #COVID19 crisis. 

Few could imagine that the virus would spread so quickly and be so deadly. Adjusting policy as we learn more about the virus is normal.",Twitter for iPhone,,,False,118848,12,,101604,1590,True,en
1251795667204407297,TrafficWalesN,"Good Morning ☀️

We have lovely sunshine across the network today and it remains quiet .

Reduce the risk of catching or spreading #Coronavirus

No travel unless absolutely necessary. https://t.co/RTW5O9ln9r",Twitter Web Client,,,False,426,10,,15071,205,False,en
1251795789984133130,CGTNOfficial,"Putin says #coronavirus situation in Russia ""fully under control"" https://t.co/XtBMTqDCnd",Twitter Web App,,,False,68,41,,14019003,56,True,en
1251795910708903937,IshitaBhatiaTOI,"Shakur Nagar TikTok video: FIR against man in question -Kaasif -at Brahmpuri police station in #Meerut. RAF and police force deployed in Shakur Nagar after sealing borders of the area. Investigation was done by police on Kaasif’s bro’s open mobile shop a few days ago
#Coronavirus https://t.co/jSlBSsR4hd",Twitter for iPhone,,,False,5464,10,,5290,1356,False,en
1251795947773927424,tosinsammy_s,"#Lockdown.

#COVID19: Hilux caught bringing people to Ekiti State from Lagos this morning at Ikere Ekiti. 

#ME: God Punish you people that want to destroy Ekiti people with Coronavirus. 
April 19,2020 
Source: #Punch https://t.co/ltFUzmnnPe",Twitter for Android,,,False,104531,22,,3587,158,False,en
1251795999955148800,JWSpry,"DEAR @ladygaga, will you and the CCP (@WHO) be doing a fundraiser for families and the unemployed when #COVID19 becomes just another virus? 

#DomesticViolence #MeToo #Lockdown ? https://t.co/NSDbjGTHHF",Twitter for iPhone,,,False,40348,19,,19220,2204,False,en
1251796037183827969,abdulla_shahid,From the @MoFAmv's #COVID19 Task Force Meeting today. Our staff have been tirelessly working day &amp; night to provide consular assistance to Maldivians stranded elsewhere &amp; to coordinate assistance to Maldives. Thank you for all your efforts Khaarijee team! https://t.co/cvO383LyGu,Twitter for iPhone,,,False,6697,25,,76098,51,True,en
1251796053067694081,Mirjam_Fischer,"despite #COVID19 pandemic ""#Iran will likely continue the transfer of precision guided components to #Hezbollah as #Israel attempts to thwart the shipments as it has previously done in #Lebanon, #Syria and #Iraq"", @Jtruzmah writes. @LongWarJournal 

https://t.co/SqYiialEJ8",Twitter Web App,,,False,8826,10,,10524,2089,True,en
1251796075792326656,timand2037,"The #WHO upset #Trump. But honest people should recognise #China's tremendous contribution, from publishing the #COVID19 genome on 10 January, to controlling the spread, protecting its own people and helping dozens of countries with life saving equipment. #Tedros was right. https://t.co/1hI9XbIdRL",Twitter Web App,,,False,17123,42,,30603,888,False,en
1251796102308868097,KFoodhaadhi,#Somaliland confirms another one case of #COVID19. Total cases: 6.,Twitter for Android,,,False,1694,10,,10325,1524,False,en
1251796213478850560,ssptfcchd,"The only #vaccine against #coronavirus as of now is #StayingAtHome 🏠
#FightCovid19 👊
@trafficchd
#WeCareForYou 🙏 https://t.co/3Emeeo2XuX",Twitter for Android,,,False,13386,17,,13549,1035,False,en
1251796439073685505,WilliamsJon,"If you read just one thing today, it should be this. It’s why #JournalismMatters. The story of how UK missed the signs of #Covid19 until was too late. 
https://t.co/OGK48XCntN",Twitter for iPhone,,,False,14,44,,52264,251,True,en
1251796538797502467,UnbalancedMemes,Dickhead of the day...🙄 #COVID19 https://t.co/YHIISzKcTe,Twitter for Android,,,False,118303,12,,57227,5583,False,en
1251796539812442114,TostevinM,"Indonesia reports 47 more #coronavirus deaths - the second highest in a single day - taking the total to 582, although a top doctor has said he believes the real figure is already over 1,000.",Twitter for iPhone,,,False,2511,45,,9962,1298,True,en
1251796563443277825,KalwantBhopal,"As if life isn't depressing enough, think of those families who've lost their jobs and struggling to make ends meet, and having to go to food banks. This pandemic will only accentuate existing inequalities and create new ones #COVID19 #lockdown",Twitter Web App,,,False,164571,13,,19232,39,False,en
1251796569013260288,ISMAILACEESAY,"#Covid_19 is affecting everyone one of us, in our homes &amp; communities, testing our limits as a nation &amp; bringing out the best in our people. As we go about helping the most vulnerable with food relief, let us ensure that we respect the #Privacy &amp; #Dignity of the recipients.",Twitter for iPhone,,,False,5239,14,,4697,2831,False,en
1251796580677619712,erna_solberg,"Thank you @GlblCtznImpact and everyone coming #TogetherAtHome. We need do fight #covid19 together, and Norway will do its part.",Twitter for iPhone,,,False,83,18,,301669,1501,True,en
1251796634012352512,Zebaism,"THIS- In Delhi, ALL 186 #COVID19 cases that were reported yesterday were ASYMPTOMATIC 

Delhi CM @ArvindKejriwal said this is worrying. 

That’s why, no relaxation in #Lockdown rules this week.

EVEN IF you feel perfectly fine, please abide by rules, please stay at home.",Twitter for iPhone,,,False,17484,14,,33137,1137,True,en
1251796969309249536,dawn_com,"Saudi Arabia's top religious authority recommends praying at home during Ramazan

Follow our live updates on #coronavirus here: https://t.co/vY4fVgAjuk",TweetDeck,,,False,12,12,,980798,334,True,en
1251797085696823297,HPA_MV,"Case: MAV036 

Samples taken from a Bangladesh national via a flu clinic has tested POSITIVE for #COVID19.

This is the 16th person to become POSITIVE for COVID-19 in Male’ City.

The person will be transferred to an Isolation Facility.",Twitter for iPhone,,,False,6279,402,,45284,1070,True,en
1251797089320939521,PRowdyIndian,"#BankersFightCorona 
Bankers in branches                                 Their Families: 
during #coronavirus https://t.co/BRbU0Z6B3y",Twitter Web App,,,False,3359,14,,1222,1274,False,en
1251797106416848896,MoJGovUK,"Access to testing for those with #coronavirus symptoms extended in England to frontline workers (&amp; symptomatic household members) who deliver services in &amp; in support of:

- prisons (adult &amp; youth)
- probation
- Approved Premises

And operational @HMCTSgovuk staff &amp; the judiciary https://t.co/G2vJkvPn9H",Twitter Web App,,,False,1231,29,,398934,1458,True,en
