status_id,screen_name,text,source,reply_to_status_id,reply_to_screen_name,is_retweet,favourites_count,retweet_count,country_code,followers_count,friends_count,verified,lang
1254564723523227649,JaneCStevenson,".@TylerShawMusic, #TylerShaw set up an all-star Canadian cover version of #BillWithers' Lean On Me to fight #COVID19 via the #CanadianRedCross &amp; give people ""a little hope."" The video just debuted on #StrongerTogether. Here's my story for @TheTorontoSun:
https://t.co/zWNhCfXOKX",Twitter Web App,,,False,6006,10,,4712,3055,True,en
1254564724089532417,Neoavatara,"And because of my continued shadowban, here is the link to my #Coronavirus update thread. 

https://t.co/LNZGegr5Vl",Twitter Web App,,,False,169518,12,,35951,3040,False,en
1254564777763856386,tedlieu,"Dear @realDonaldTrump: Can you please focus? Over 55,000 Americans have already died of #COVID19 under your watch. We need much more testing &amp; PPE.

Also, your Nobel / Noble tweets were not sarcastic. If they were, you wouldn’t have deleted them. Stop lying to us. https://t.co/lYSiMmr8K1",Twitter for iPhone,,,False,54872,3574,,1298124,9888,True,en
1254564848588873729,RealTimFerguson,Check out my video read-aloud for your daily dose of #storytime. Together with @RoomtoRead I am helping ensure #LearningNeverStops for kids during the #COVID19 crisis.  https://t.co/GUMGgpDO7T https://t.co/xqEUacEXS8,Twitter Web App,,,False,59901,14,,30205,17460,False,en
1254565016445083649,faizanlakhani,"Pakistan has 13,328 #COVID19 cases. Total tests conducted 150,756 means 8.8% were positives. 
In last 13 days, Pak conduced tests 80,828 with 7612 positive reports, which is around 9%. B/w 1st &amp; 13th Apr, Pak did 53,973 tests, 3677, 6.8% resulted positive.",Twitter for iPhone,,,False,9891,34,,197715,1495,True,en
1254565070706806786,techinsider,"Test, trace, and treat have become three major words when it comes to the #coronavirus pandemic https://t.co/oVKklwhq8A",SocialFlow,,,False,515,14,,311515,439,True,en
1254565396490997761,IlhanMN,"I refuse to turn my back on the people we’ve promised to welcome.

Refugees deserve full #COVID19 support and protections.",Twitter Web App,,,False,17492,1001,,2008491,1368,True,en
1254565423120551940,UNICEF,"This year, as #COVID19 stretches health systems to their limits, our work to support immunization against other contagious diseases is more critical than ever.

We send our deepest thanks to every supporter who is making it possible.

#VaccinesWork https://t.co/4SUAZKPQ1C",Twitter Media Studio,,,False,15204,102,,8214464,23634,True,en
1254565530931003392,picardonhealth,"Children need to get back to school but the return has to be planned carefully and thoughtfully - it has nothing to do with so-called 'natural immunity,' by @picardonhealth  https://t.co/HznDUAkMa7 via @globeandmail @Dr_Jim_Kellner #COVID19",Twitter Web Client,,,False,1524,53,,106108,1769,True,en
1254565673566720000,dpr_gob,"A PUBLIC SERVICE MESSAGE on covid-19.
#DGPR_Balochistab.
@jam_kamal @FazeelAsgharDMG @LiaquatShahwani @MeerLangau @ZahoorBuledi @pid_gov @PDMABalochistan @HealthDeptBlo 
#CoronaInPakistan #Covid_19 https://t.co/0z8GTzIip7",Twitter for Android,,,False,40,39,,20929,19421,False,en
1254565690587197441,MDaware,"@GitRDoneLarry I've worked through flu seasons &amp; flue epidemics before, such as the 2009 H1N1 epidemic, and unfortunately #COVID19 is just not the same. the fractions &amp; numbers of patients who've needed ICUs and vents--and for week--is simply not the same",Twitter Web App,1.2545652296205967e+18,MDaware,False,197277,26,,38404,10158,True,en
1254565797965389830,MaryJoe38642126,".@AFP

PLS #Report: It’s #Imperative That #China #BanYulin (Starts 6/21) #DogCatMeatTrade &amp; #WetMarkets Permanently 

#Diseased &amp; #Healthy #Dogs #Cats #Crowded Together For #Transport...

#Unsanitary Live #Slaughter #Preparation #Leads To #Rabies
#COVID19 
https://t.co/kVrRfgiHkq",Twitter for iPad,,,False,2268,23,,2379,1351,False,en
1254565926575509504,MedscapeNeuro,"Large vessel #strokes in #COVID19 patients under age 50 are becoming more common. 
https://t.co/MkA9f3evqe",Sprinklr Publisher,,,False,256,19,,33415,397,False,en
1254565928647503872,news_ntd,"53% of younger Americans now view #China “unfavorably,” according to a new survey published April 25 by @pewresearch, which examined the public’s views of the nation during the #CCPvirus (#coronavirus) pandemic.   https://t.co/SQnTL0ehZ2",Buffer,,,False,140,86,,12806,30,False,en
1254565966572380160,QuickTake,"A choice between their lives and their jobs?

Some traders and bankers say their managers are urging them to return to offices despite the #coronavirus lockdown, @MichelleF_Davis reports https://t.co/rTFfknXMzd https://t.co/unHLlJVlFF",SocialFlow,,,False,1032,15,,1056112,1351,True,en
1254566046045962242,KiSS925,".@justinbieber and a ton of Canadian ⭐️'s have teamed up to cover #LeanOnMe to help The Canadian Red Cross for #COVID19 related expenses 🙌🇨🇦🙌

https://t.co/j4LRGsdj8I",Twitter Web App,,,False,29825,43,,110852,484,True,en
1254566160554577931,MHoffmam,There were lots of signs at a “end the shutdown” protest in San Diego’s Pacific Beach today. This thread has all the ones I was able to get with my camera. Note how many kids are holding signs &amp; most people are standing right next to each other with no face coverings. #COVID19 https://t.co/wzdevvn7ho,Twitter for iPhone,,,False,4230,12,US,951,576,True,en
1254566245728485376,AndyBiotech,"#COVID19 Important new data from 217 critically ill patients in Atlanta
https://t.co/4cjxDsL4cs

median age 64
median BMI 30
70% black
46% diabetes

For those required mechanical ventilation
~30% died
8.5% still on ventilator
11% still in ICU
17% still in hospital
33% discharged https://t.co/GvAiXVzFGR",Twitter Web Client,,,False,7708,34,,71431,761,False,en
1254566431397642240,MuslimAdvocates,"While Trump spreads anti-Muslim hate to distract us from his own mistakes, American Muslims are on the front lines of the fight against #COVID19. #MuslimsAct
https://t.co/91PR2ifb0Q",Sprout Social,,,False,316,94,,71366,440,True,en
1254566477174198272,TheKoreaHerald,"S. Korea to offer over $400m to emerging nations for coronavirus-related health projects 
#COVID19 #Corona #Coronavirus #pandemic
https://t.co/444AEmWEYs",Twitter Web Client,,,False,29,11,,61068,25,True,en
1254566571797671937,MerrillLynched,"@realDonaldTrump They didn’t ask you.  You invited yourself and as a result thousands of people have to fly back to West Point through New York City, ground zero for #coronavirus.",Twitter for iPad,1.2545659073991393e+18,realDonaldTrump,False,100248,14,,3465,1424,False,en
1254566655524507649,elleprovocateur,"""For two days in a row last week, amid #coronavirus-related market meltdowns, a group of stocks on #China’s main exchange moved so significantly that they triggered automatic circuit-breakers designed to halt #trading.""",Twitter Web App,,,False,10395,25,,8156,659,False,en
1254566886936924160,NickBryantNY,13 hours of briefings from Trump. 4.5 minutes of sympathy for the victims. #coronavirus #coronavirusUSA https://t.co/hJOSg7BVz9,Twitter for iPhone,,,False,19411,50,,29341,2158,True,en
1254567014284161024,AFP,"Spanish children venture outside for the first time in weeks, and Italy and New York lay out partial reopening plans as marked decreases in deaths from the global #coronavirus pandemic stir hopes https://t.co/ZkijFyAMxi https://t.co/SrlV2wllk4",Twitter Web App,,,False,2554,27,,1855220,674,True,en
1254567101915856896,gtlem,"CBS News 60 Minutes profiles Canadian company BlueDot &amp; Humber Hospital as example of being WAY A HEAD of other countries (including USA) in containing #Covid19

Gee I wonder how the #CPC party will try to spin Canada being a failure in #Covid19Canada #cdnpoli https://t.co/FbnJCgNBIs",Twitter Web App,,,False,26639,57,,6639,1852,False,en
1254567117959069697,KristinZiemke,"Planning for Long-Term Projects is up on the site today! Now is a great time to teach students to inquire, pursue researchable questions, seek more information &amp; share what they learn. Check it out! @KatieMuhtaris #ReadTheWorldNOW #covid19 #covidlearning https://t.co/vS8lXtE4OW https://t.co/NO2qFFFFQn",Twitter Web App,,,False,19047,16,,26198,9923,False,en
1254567358452072449,RNAO,"This wknd, @fordnation announced it was topping up hourly pay for frontline workers fighting #covid19
If you live in the Ottawa area, watch CTV's local morning show at 7:20 am as @DorisGrinspun weighs in on the plan. @celliottability @DrFullertonMPP @PBethlenfalvy  @MacLeodLisa",Twitter Web App,,,False,7207,28,,19876,3095,False,en
1254567452471513088,larryelder,"Fact check: Hospitals get paid more if patients listed as COVID-19, on ventilators

https://t.co/eGR5N9hux0

#coronavirus",Twitter for iPad,,,False,7195,400,,666339,96,True,en
1254567632491229184,PuestoLoco,"@realDonaldTrump @nytimes While #COVID19 spread across America,Trump was concerned with:
Feb.1:Golf
Feb.2:Golf
Feb.10:Rally
Feb.15:Golf+Fundraiser
Feb.18:Fundraiser
Feb.19:Rally+Fundraiser
Feb.20:Rally
Feb.21:Rally
Feb.28:Rally
Mar.2:Rally
Mar.6:Fundraiser
Mar.7:Golf
Mar.8:Golf+Fundraiser
Mar.9:Fundraiser https://t.co/jkEieeieyl",Twitter Web App,1.254477490678104e+18,realDonaldTrump,False,30802,100,,40911,5004,False,en
1254567681602142209,MaryJoe38642126,".@WSJ 

PLS #Report: It’s #Crucial That #China #BanYulin (6/21) #DogCatMeatTrade &amp; #WetMarkets Permanently 

#Sick &amp; #Healthy #Dogs #Cats #Caged Together For #Transport...

#Unhygienic Live #Slaughter #Preparation #Leads To #Rabies #Viruses/#COVID19 https://t.co/UL0OsFcHuD",Twitter for iPhone,,,False,2268,22,,2379,1351,False,en
1254567692343918593,healthgovau,"MONDAY UPDATE: Coronavirus (#COVID19)
- News and media 
- Current situation 
https://t.co/z9CfXFRtCG https://t.co/Wu8kd4xS9E",Sprout Social,,,False,198,10,,80490,135,True,en
1254567722937090048,ANCALERTS,"The music video titled “Iisang Dagat” is a propaganda which seems to have offended many Filipinos, a maritime law expert said.

He believes that China is urging cooperation amid the #COVID19 pandemic to downplay its continued aggression in the West Philippine Sea. https://t.co/kLYnnSIw2h",Wildmoka,,,False,5448,30,,4925379,774,True,en
1254567728490274816,NotonW,"Trump claims that the #COVID19 mortality rate is MUCH LOWER in the United States than EVEN HE thought.

Trump, 03/15/2020: ""They say the mortality rate is 3% or 4% but I have a hunch it's much lower, maybe a fraction of 1%.""

Actual current mortality rate in the USA: 5.67%",Twitter Web App,,,False,3357,272,,5595,6134,False,en
1254567862817046533,ColinMendelsohn,"There is no evidence that #vaping is linked to #COVID19

'It’s time for anti-vaping groups to stick to the facts and stop spreading fear and misinformation about a product that is saving millions of lives'

By @gbentley1
https://t.co/2amq8legTE",Twitter Web App,,,False,2843,14,,2336,196,False,en
1254568069038518273,avrilllavignews,"@AvrilLavigne, Justin Bieber, Michael bublé and other artists from Canada sing ""Lean on me"" to help raise money to fight #COVID19 and in honor of health workers. 
#StrongerTogether https://t.co/lE97AKXLMO",Twitter for Android,,AvrilLavigne,False,32790,56,,1626,855,False,en
1254568092245655553,AlamoOnTheRise,"We've now surpassed 987,100 confirmed #COVID19 cases in the United States.

The death toll climbs to 55,413.

*Only 5,470,464 tests completed
#CoronavirusUSA
#TrumpBodyCount
#TrumpOwnsEveryDeath https://t.co/dRtaWz1ZPZ https://t.co/pBG8N0lmv7",Twitter for Android,,,False,453248,13,,30969,30872,False,en
1254568168317739009,FrancisSuarez,ICYMI I joined @wolfblitzer and @CNNPolitics tonight to discuss how the City of a Miami is trying to open up businesses as soon and as safely as possible #COVID19 https://t.co/QJ3oIeAOxi,Twitter Media Studio,,,False,15155,14,,25763,954,True,en
1254568415098003456,JamaicaGleaner,"Health Ministry reports 45 new cases of the #coronavirus in Jamaica. This means there are now 350 cases here. The ages of the new patients range from one year old to 75 years. Eleven of the new cases are linked to the Alorica call centre in Portmore, St Catherine. Details soon. https://t.co/i8a6TByUqZ",Twitter Web App,,,False,159,59,,264028,571,False,en
1254568443464032256,ANCALERTS,"Run free.

A woman and two children run along the empty La Bola street, after restrictions were partially lifted for children for the first time in six week. 

Spain said kids can now go out for walks. Jon Nazca, Reuters #COVID19 https://t.co/Wc5N9Ztxpg",TweetDeck,,,False,5448,20,,4925379,774,True,en
1254568443304542210,El_Universal_Mx,"#CoronavirusMexico: As of April 26, #Mexico's Health Ministry reported 14,677 #COVID19 cases and 1,351 deaths (Via: @Univ_inenglish) https://t.co/9ZE5h76l9h",Twitter for Advertisers,,,False,29872,17,,5547305,14009,True,en
1254568442826420233,WIONews,"In pics | Clear skies as #pollution declines amid #coronavirus lockdown

https://t.co/BbLbGsYN5h https://t.co/pCHAdB4Vej",TweetDeck,,,False,7600,21,,154610,91,True,en
1254568554596368385,TomthunkitsMind,"GOV KEMP TRIES OUT HERD IMMUNITY LIKE SWEDEN.

‘Our deaths are rising … it just doesn’t make sense to me’ — The mayors of Atlanta and Athens, Georgia, were blindsided by their governor’s decision to reopen the state https://t.co/iUoJc45Aw6
#COVID19 04",The Social Jukebox,,,False,22440,11,,70278,66740,False,en
1254568577501454336,Mark_J_ODonnell,"I'm re-Tweeting my JW Survey article from April 9 because Jehovah's Witnesses released a letter to all US congregations TODAY in which they reminded JWs they may NOT accept or donate plasma as a treatment for #Covid_19 

 This is Watchtower law, not God's

https://t.co/vyAQW8XtII",Twitter Web App,,,False,3617,17,,1896,210,False,en
1254568713250095105,CPHO_Canada,"To date, labs across 🇨🇦 have tested over 707,000 people for #COVID19, with an average of about 7% testing positive as provinces &amp; territories continue to ↑ capacity to #TestandTrace where spread is occurring.",Twitter Web App,,,False,539,130,,186597,182,True,en
1254568916510216197,JackPolakoff,"@realDonaldTrump LOOK at some of the choice comment our leaders has had on the #CoronavirusOutbreak. Should inspire confidence in his judgment.

#CoronaPandemic https://t.co/yX8dD5wU4h",Twitter Web App,1.254566538725798e+18,realDonaldTrump,False,3322,13,,5578,5585,False,en
1254569002162180096,patrickbrownont,#Brampton is making waves 🌊 in active transportation!  🚴‍♀️ 🚴 @bikebrampton @thebikeport @RoweSantos @CityBrampton #Covid_19 #cyclinglife #CyclingFromHome #bikelife #bike #BramptonProud https://t.co/o2phRIejPK,Twitter for iPhone,,,False,23969,16,CA,43894,4828,True,en
1254569282601734145,DavidLat,"This beautifully written essay by Gabrielle Hamilton of Prune offers a close-up view of how the #coronavirus #shutdown can devastate a small business -- in her case, an extremely popular restaurant (whose future is unclear).

https://t.co/dsIWdTgvj1

#COVID",Twitter Web App,,,False,20777,23,,96687,6888,True,en
1254569289861849089,orygen_aus,RESOURCES | Orygen have a suite of telehealth and digital mental health resources that may assist clinicians and services incorporating this technology into their practice. Find the resources on our website: https://t.co/OjsQhVUnrl #COVID19 #coronavirus #YouthMH #MentalHealth https://t.co/NcxA4NS3rO,TweetDeck,,,False,3731,11,,9936,2353,True,en
1254569556594397184,RichGas8,"@RudyGiuliani The Obama administration granted the Wuhan laboratory $3.7 million for research in 2015 via the National Institutes of Health, Rep. Matt Gaetz (R-Fla.) revealed last week. #The200 President in 2017 #VoterID #coronavirus #Wuhan #NIH #Fauci #Treason 

https://t.co/LSfab9AH94",Twitter for iPad,1.254513987196248e+18,RudyGiuliani,False,46032,66,,6246,6822,False,en
1254569579386269697,timothysykes,"I'm curious, are you staying home &amp; social distancing or are you over the #Quarantine &amp; saying screw it? Retweet if you're trying to still stay away from others since you realize roughly 50% of people spreading the #coronavirus have no symptoms at all...let's hear what you think!",Twitter Web App,,,False,60015,57,,219952,6216,True,en
1254569600693317632,SaltyCracker9,"Come join us for our livestream! -Mrs. Salty
#CoronaVirus Censorship | ReeEEE Stream https://t.co/JF4VQnLx5Y via @YouTube",Twitter Web Client,,,False,14700,14,,2464,498,False,en
1254569603994394624,themohwgovjm,#COVID19 Jamaica now has 350 Confirmed Cases. https://t.co/2gjfx0akNM,Twitter for Android,,,False,2523,50,,18679,322,False,en
1254569701373599748,avoiceforchoice,"""The #MentalHealth and #ImmuneSystem benefits of spending time outside outweigh the risks of spreading or contracting the virus."" #MentalHealthDuringCovid19 #COVID19 #Exercise #FreshAir #Health #Wellness #Wellbeing   https://t.co/iRjWvnZfXi via @businessinsider",TweetDeck,,,False,2060,10,,6532,652,False,en
1254569786769412100,972_834,"@kurteichenwald Unfortunately many of those  "" but meeee "" whiners are putting in danger the lives of other fellow americans...

#Kentucky #coronavirus Cases Spike Following Shutdown Protests In State Capital... https://t.co/bPvoc9E7C6",Twitter for Android,1.2545659882863043e+18,kurteichenwald,False,107315,27,,8065,8817,False,en
1254569799553650688,BeachMilk,"If you RECOGNISE THE SYMPTIONS you can address the cause!

#NWO #coronavirus @COVID #vaccines https://t.co/y5RczMYsz8",Twitter for iPad,,,False,24087,18,,16114,3798,False,en
1254569862778818563,Chriseldalewis,"They are many brilliant video journalists at #SABCNEWS. He is one of them. He has covered many President's, past and present.

He was behind the lens as we covered #cubandoctors arriving in South Africa to assist in the fight against #CoronaVirus.

Thulo Monare, o bosso! 👏👏👏👏 https://t.co/UlDp0UgGdC",Twitter for Android,,,False,1897,147,,109607,1554,False,en
1254570081725472768,ifamericansknew,"#BREAKING
.@NursingTimes
Defense magazine reports that Israel may ask to get its yearly aid ahead of time, &amp; possibly twice as much as usual… 26 million Americans out of jobs &amp; U.S. companies closing due to #coronavirus might object… https://t.co/YKTpscuNHl https://t.co/KUGR2t5OrO",Twitter for Android,,,False,10112,61,,11919,1089,False,en
1254570196481609728,AFP,"#BREAKING  US records 1,330 #coronavirus deaths in 24 hours: Johns Hopkins https://t.co/5u4WJ4j5uw",Twitter Web App,,,False,2554,142,,1855220,674,True,en
1254570601206988801,JMartinezNYC,"Hundreds of internal reports obtained by @THECITYNY paint a bleak picture of what subway riders &amp; workers are up against during the #COVID19 pandemic.

Lots of fisticuffs, fires, even a brass knuckles vs. steel chain showdown on the A train. https://t.co/OZjychqGfZ",Twitter for iPhone,,,False,3107,22,,7257,3098,True,en
1254570601064218624,gmanews,"JUST IN: US records 1,330 #coronavirus deaths in 24 hours: Johns Hopkins | via @AFP https://t.co/P2cqOYAebW",TweetDeck,,,False,15453,24,,5683830,707,True,en
